"accession","description","I_mean","VC_mean","I_SD","VC_SD","p.val","q.val","p.adj","IvsVC.FC","direction","negLog10P"
"NB5R3","NADH-cytochrome b5 reductase 3 ",6.57067401070867,6.28591643691636,0.943504440382797,0.125424548064593,0.631669927057294,0.459645046495504,0.794415705247351,0.0639182743028075,"NS",0.199509798780736
"NC2A","Dr1-associated corepressor ",0.0743125169472603,0.0491419008063015,0.00399671107915923,0.0029141968471569,0.000914299072415072,0.0673829587917818,0.116459605381062,0.596651571718153,"Up",3.03891172083718
"NCAM1","Neural cell adhesion molecule 1 ",1.61490396642727,1.44438452124691,0.192485110624035,0.0691805528786212,0.222242628888193,0.288926089473586,0.499357982607484,0.160993509819578,"NS",0.653172634345467
"NCBP1","Nuclear cap-binding protein subunit 1 ",0.0124150932876805,0.015937792588126,0.00401938413258046,0.00618946328913311,0.454839986353973,0.393731270331701,0.6804953239098,-0.360356725359117,"NS",0.342141362169181
"NCBP2","Nuclear cap-binding protein subunit 2 ",0.0777771932057091,0.0612642786664181,0.0141498307963499,0.00713446993262854,0.145412760849456,0.242934005520411,0.419868746101997,0.344301044720166,"NS",0.837397479836503
"NCEH1","Neutral cholesterol ester hydrolase 1 ",0.128394707285541,0.198085132456621,0.0188190718980337,0.0503089065594589,0.0879132647019712,0.194481510817904,0.336127121899673,-0.625534868295338,"NS",1.05594559190867
"NCK1","Cytoplasmic protein NCK1 ",0.0874092914238339,0.0785584192290936,0.0325790231642048,0.0153799315111362,0.692352820238446,0.48061184169712,0.830653126979321,0.154020743628362,"NS",0.159672534396034
"NCKP1","Nck-associated protein 1 ",0.171372767595886,0.192021467462841,0.0371816959792873,0.0424002086634907,0.560411136479063,0.430488430139148,0.744023616565095,-0.164129736513385,"NS",0.251493243009124
"NCLN","Nicalin ",0.0829525393748478,0.107952785674434,0.00800200850808648,0.0174979385326268,0.0875957365899837,0.194481510817904,0.336127121899673,-0.380042420653581,"NS",1.05751703105227
"NCOA5","Nuclear receptor coactivator 5 ",0.029473569361126,0.049301166827766,0.0104871710244138,0.0237346903278577,0.256248596064876,0.305337125292259,0.527721574672993,-0.742200004881931,"NS",0.591338505342813
"NCPR","NADPH--cytochrome P450 reductase ",0.280641731339654,0.241640512605849,0.0498588555441604,0.0457313007037885,0.374557228860617,0.359254106663095,0.620907603995165,0.215867201059154,"NS",0.426481816737462
"NDK3","Nucleoside diphosphate kinase 3 ",0.107789381228776,0.0940369665884617,0.0139377549457654,0.019512596973079,0.37676306684108,0.359773208894625,0.621804780998378,0.196915152419962,"NS",0.423931676615007
"NDKA","Nucleoside diphosphate kinase A ",4.48975647127037,2.69944424189162,0.609322113191088,0.0558080180077853,0.00714088403481132,0.0855514225711133,0.14786060290418,0.733974776267841,"Up",2.146248019642
"NDKB","Nucleoside diphosphate kinase B ",15.7954033177856,9.37550756223347,2.4135711554231,0.757614282292604,0.0117309364183806,0.0956133417281273,0.165250862331982,0.752536074180969,"Up",1.9306673190777
"NDRG1","Protein NDRG1 ",0.211638914814263,0.239048684746413,0.037718145376132,0.0586226156868556,0.533223705535237,0.421330742656179,0.728196162716338,-0.175699542543771,"NS",0.27309055139191
"NDUA1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1 ",0.0261660859162541,0.124813330834867,0.0182260644474982,0.0432194728716049,0.0219123323463997,0.116203707517319,0.200837691961576,-2.25400199271534,"Down",1.65931139371901
"NDUA2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 ",0.332763476549845,0.264944391479642,0.0436032973396959,0.028508928334228,0.0871810784573389,0.194481510817904,0.336127121899673,0.328807507091761,"NS",1.05957776292588
"NDUA3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 ",0.447959924715262,0.560437351091628,0.171143219884295,0.099050130184287,0.380294130353376,0.361262408840148,0.62437860145831,-0.323183437286514,"NS",0.419880377651294
"NDUA4","Cytochrome c oxidase subunit NDUFA4 ",0.909974920526729,1.19183205551867,0.147617962269129,0.303187347424041,0.221259524002853,0.288926089473586,0.499357982607484,-0.389282266414665,"NS",0.655098026244318
"NDUA5","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 ",0.395282624574277,0.285398468340935,0.0921362862127042,0.0776589071168105,0.18937505097683,0.269559819825191,0.465886788088931,0.469906947784538,"NS",0.722677237248258
"NDUA6","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 ",0.299023448137386,0.259523742024384,0.0677611401451598,0.0272079143583367,0.40183051894004,0.367633924193551,0.635390646299346,0.204392092053622,"NS",0.395957081764193
"NDUA7","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 ",0.259321284845723,0.243757152813874,0.017495469379074,0.0594319675179819,0.685916594675377,0.478256934605198,0.826583083817789,0.0892960721449881,"NS",0.163728689941099
"NDUA8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 ",0.249069158662173,0.242477013876112,0.103818658915901,0.0420837979001281,0.92372197304043,0.559707324785573,0.967355772767995,0.0386983984627414,"NS",0.0344587254723987
"NDUA9","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial ",0.361883815239362,0.456718531550462,0.0574717434384404,0.0918077273408548,0.203979979646557,0.27968180839945,0.483380866950508,-0.335778742291508,"NS",0.690412455886355
"NDUAA","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial ",0.484639271437188,0.477829744402899,0.0692061443727014,0.0609749617848188,0.90442069789891,0.553406450396359,0.956465818422252,0.0204146515802673,"NS",0.0436295072726916
"NDUAC","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 ",0.0620337024140204,0.135837467498616,0.0173175765910335,0.0164769354474525,0.00589441035627092,0.0843175574098024,0.145728083757555,-1.1307573289286,"Down",2.22955963277852
"NDUAD","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 ",0.513805574347569,0.579233682815372,0.110551326922391,0.110277168087966,0.508181248980135,0.413266163271715,0.714257954161543,-0.172922956194169,"NS",0.293981363714409
"NDUB1","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 ",0.079495800919242,0.0601358797161185,0.0440031818882386,0.0153616873886735,0.511648904512236,0.415005350750771,0.717263834151475,0.402652633944774,"NS",0.291027951400696
"NDUB3","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 ",0.250879099541632,0.25581681287992,0.0435210681195621,0.0856717931540781,0.933358747592855,0.562272549878849,0.971789313642916,-0.028118798195389,"NS",0.0299513978891524
"NDUB4","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 ",0.20462234976943,0.370269174832092,0.0675154449895313,0.0735260144679815,0.0452763589045909,0.151626187799457,0.262059225554715,-0.85561071783407,"Down",1.34412850609599
"NDUB5","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial ",0.471140115260248,0.365967802662136,0.0438538707236329,0.0474469319680926,0.0478542267880859,0.156512493229997,0.270504345988956,0.36443944782164,"Up",1.32007969655651
"NDUB6","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 ",0.197361382323144,0.467853857244272,0.120392061590744,0.0889929253105389,0.0352068142873862,0.137211711835786,0.237146336411761,-1.24521822240136,"Down",1.45337327058453
"NDUB7","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 ",0.182717425908431,0.165792332120957,0.0306391671929804,0.0309372531461082,0.537675355608487,0.422884564457963,0.73088167070104,0.140236947644783,"NS",0.26947986898787
"NDUB8","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial ",0.367049321663608,0.342191831711761,0.0166749186613884,0.0316466754890695,0.295097764487537,0.325348644685916,0.562307970008679,0.101168613531242,"NS",0.530034080484468
"NDUB9","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 ",0.0162586003058495,0.0899224379680472,0.00342547076303117,0.120666078066386,0.350141131064396,0.349546974150185,0.604130530947238,-2.46747808837201,"NS",0.455756869683187
"NDUBA","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 ",0.693831213127014,0.673468231645468,0.0114551585142731,0.0733837825846768,0.659645798793039,0.470647939231427,0.813432272181364,0.0429748505405714,"NS",0.180689199187922
"NDUBB","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial ",0.304654164393491,0.581789939014482,0.0118171797454291,0.15085828137745,0.0337876653520692,0.135868487497037,0.234824809140863,-0.93332588685312,"Down",1.47124181591207
"NDUC2","NADH dehydrogenase [ubiquinone] 1 subunit C2 ",0.234306658992562,0.142370639257256,0.086424275453326,0.0192354165206719,0.146493008239675,0.243695273764353,0.421184464510157,0.7187463025905,"NS",0.834183102650409
"NDUF4","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4 ",0.0196902672643091,0.022128528938338,0.028407338471966,0.0170491010977273,0.904719476469447,0.553406450396359,0.956465818422252,-0.168424853078844,"NS",0.0434860602501632
"NDUF7","Protein arginine methyltransferase NDUFAF7, mitochondrial ",0.00489259147633532,0.0201785757243107,0.00196093276967085,0.0253307817892292,0.356205992401454,0.351494068311635,0.607495741109394,-2.04415361733331,"NS",0.448298778738597
"NDUS1","NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial ",1.42186843445179,0.798284641315344,0.620052557335582,0.0977337237783869,0.16042393796721,0.252737214202605,0.436811869928369,0.832812818926048,"NS",0.79473082712798
"NDUS2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial ",0.396871323951717,0.406658704205433,0.0262912950124011,0.079302725889517,0.849111939242879,0.536305602351403,0.926910007120597,-0.0351471701939566,"NS",0.071035052522955
"NDUS3","NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial ",0.944036367133734,0.849767940381199,0.221990245261026,0.0683822480857747,0.520859788546401,0.417577227100175,0.721708870554017,0.151773522227687,"NS",0.283279169705916
"NDUS4","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial ",0.412426466327143,0.289601584834432,0.0127243417113222,0.00754453109466047,0.000135863023075774,0.0346444096272806,0.0598767751698232,0.510067419098186,"Up",3.86689872619075
"NDUS5","NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 ",0.264134175362085,0.322909213607647,0.0537576759046115,0.069841739252217,0.312367520760533,0.333671683016189,0.5766928794412,-0.289857627475231,"NS",0.505334129365104
"NDUS7","NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial ",0.272428887534027,0.303228432652428,0.0712353304523638,0.0328169419940662,0.533727248847946,0.421355575107463,0.728239081245428,-0.154525345764729,"NS",0.272680624211197
"NDUS8","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial ",0.374521244796776,0.353568482605046,0.00425468607554812,0.0848043991685626,0.69108925632148,0.480580889438969,0.830599631439282,0.0830578807872303,"NS",0.160465858523672
"NDUV1","NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial ",0.644516982798272,0.477731569039438,0.164213077234648,0.140569716915299,0.252368974288136,0.302985306054042,0.523656868324068,0.432018158729898,"NS",0.597964037398095
"NDUV2","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial ",0.346315786176572,0.390966763658283,0.00294800543078238,0.165024313211876,0.663772307019419,0.471097794660245,0.814209768252448,-0.17495781662203,"NS",0.177980870576911
"NECP2","Adaptin ear-binding coat-associated protein 2 ",0.0365663408365827,0.0641664411238273,0.0305667810914844,0.0286780181604118,0.317708576973025,0.336357642759006,0.581335088945304,-0.811302704353699,"NS",0.497971060647275
"NEDD4","E3 ubiquitin-protein ligase NEDD4 ",0.279197291422877,0.279872474262884,0.0174776176039855,0.011707644263979,0.958333263937851,0.569438157821233,0.984173808005416,-0.00348465779525038,"NS",0.0184834371424404
"NEDD8","NEDD8 ",0.548726447398743,0.367309648365548,0.0534109314467084,0.0668847760720159,0.0213705332517366,0.11581678826996,0.200168970022531,0.579090319394957,"Up",1.67018464089642
"NEK7","Serine/threonine-protein kinase Nek7 ",0.134460964208397,0.160555038049188,0.0329559603321936,0.0208148808823625,0.310748919983535,0.333143726389412,0.575780399171481,-0.255880535870194,"NS",0.507590372086176
"NEMO","NF-kappa-B essential modulator ",0.016368995287115,0.0288061204039573,0.0123399256236743,0.00312007512588756,0.165819140273509,0.255912589172638,0.442299947664606,-0.815409598704265,"NS",0.780365340882262
"NENF","Neudesin ",0.420082957394514,0.216986321242259,0.0540393546383845,0.0179252190718424,0.00348601401696131,0.0797745673482239,0.137876323619559,0.953070158984179,"Up",2.45767087096191
"NEO1","Neogenin ",0.027756658314092,0.0115355920442912,0.0139107640340947,0.0138627291790757,0.225777693446568,0.290349777122253,0.501818576572524,1.2667418393555,"NS",0.646318968042636
"NEST","Nestin ",3.4549712526266,2.45895710562818,0.252112542079792,0.220000649226163,0.00671766151031163,0.0855514225711133,0.14786060290418,0.490627138009273,"Up",2.17278188318376
"NEUA","N-acylneuraminate cytidylyltransferase ",0.043478456837295,0.045215735603799,0.0207053884915132,0.0226920437935561,0.926680255433089,0.560519377946264,0.968759263982067,-0.0565241984381413,"NS",0.0330700902947483
"NEUL","Neurolysin, mitochondrial ",0.122261838331717,0.130966808987581,0.0102920515929195,0.007456109639666,0.301131427516527,0.328815036952641,0.568299020011784,-0.0992270700719269,"NS",0.52124391707191
"NEXN","Nexilin ",0.319088097947479,0.21015943671777,0.0390952156165343,0.0225213138274961,0.0138993502985103,0.0999008906064175,0.172661137264561,0.602470558005766,"Up",1.85700549962838
"NF1","Neurofibromin ",0.00315473246940683,0.00508353402319097,0.00271934676374019,0.00850406129109053,0.727260503023167,0.495093524187475,0.855682170795756,-0.688314127665307,"NS",0.138309997998308
"NFIA","Nuclear factor 1 A-type ",0.110425445682822,0.0892846553978612,0.0410244618605618,0.0621460083814253,0.648673710461162,0.467067556723365,0.807244210073693,0.306588497271364,"NS",0.1879737028606
"NFKB1","Nuclear factor NF-kappa-B p105 subunit ",0.00722667122931599,0.0200642742726759,0.00861850565724583,0.0164447051298842,0.297179543522023,0.326377714514574,0.564086536404455,-1.47322580776604,"NS",0.526981088724615
"NFKB2","Nuclear factor NF-kappa-B p100 subunit ",0.0155990218639311,0.0306900649595333,0.00900605422653702,0.0146972159810679,0.204007095225142,0.27968180839945,0.483380866950508,-0.97631613167386,"NS",0.690354727850859
"NFS1","Cysteine desulfurase, mitochondrial ",0.0933602644499705,0.115256867454752,0.00417751160313612,0.0321600972233477,0.307149324289725,0.331069492392236,0.572195450141184,-0.303972161920438,"NS",0.512650435765439
"NFU1","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial ",0.064482592933853,0.0506045892929647,0.0113838085689732,0.016737115284189,0.300718823809285,0.328752876453118,0.568191586509686,0.349641529982129,"NS",0.521839385931303
"NGLY1","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase ",0.0469757712588641,0.0438077024724081,0.0236216716540702,0.0202448544026257,0.868564031006515,0.542444772506988,0.937520484109237,0.100732294905376,"NS",0.0611981596144035
"NHLC2","NHL repeat-containing protein 2 ",0.134824951812007,0.0973443352656555,0.0309567014274025,0.00873234617214346,0.113716939392654,0.218444380554874,0.377542732068838,0.469918586100396,"NS",0.944174837539181
"NHLC3","NHL repeat-containing protein 3 ",0.0358125997963292,0.0146490720084685,0.0080699909534386,0.00261179964151283,0.0124317107119218,0.0970700741982751,0.167768568465122,1.28965797863883,"Up",1.90546910453398
"NHRF1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 ",0.0172403580680146,0.00900346066713303,0.0130710222434046,0.00727419424495071,0.394225881063071,0.36543621397299,0.631592290311159,0.937238195361679,"NS",0.404254867540303
"NIBA2","Protein Niban 2 ",0.450954964925442,0.475602414990053,0.0281413678318493,0.0128182885276256,0.239549084378585,0.297591988922025,0.514335467243559,-0.0767726762744916,"NS",0.62060548479368
"NICA","Nicastrin ",0.218203442724889,0.165740629307202,0.0322083158104751,0.0450790273082539,0.176321304932923,0.262491678155433,0.453670747054268,0.396746558970783,"NS",0.753695208654814
